motif,length,success_count,failure_count,success_support,failure_support,support_difference,lift,log_odds_ratio,p_value,q_value,abs_support_difference,abs_log_odds_ratio
rewrite|compute|compute,3,27,22,0.2872340425531915,0.6875,-0.4002659574468085,0.4177949703787586,-1.6600816452528553,0.00011150838933888328,0.0008995010073336585,0.4002659574468085,1.6600816452528553
instantiate|rewrite|apply-formula,3,7,15,0.07446808510638298,0.46875,-0.394281914893617,0.1588652478880378,-2.3353749158170363,3.0805267685325606e-06,4.1415970999159986e-05,0.394281914893617,2.3353749158170363
analyze|instantiate|rewrite|apply-formula,4,7,15,0.07446808510638298,0.46875,-0.394281914893617,0.1588652478880378,-2.3353749158170363,3.0805267685325606e-06,4.1415970999159986e-05,0.394281914893617,2.3353749158170363
analyze|instantiate|apply-formula,3,23,20,0.24468085106382978,0.625,-0.38031914893617025,0.39148936107574467,-1.607393270385956,0.0001773011919700017,0.0013578129258462156,0.38031914893617025,1.607393270385956
instantiate|apply-formula,2,23,20,0.24468085106382978,0.625,-0.38031914893617025,0.39148936107574467,-1.607393270385956,0.0001773011919700017,0.0013578129258462156,0.38031914893617025,1.607393270385956
compute|rewrite|apply-formula|conclude,4,0,12,0.0,0.375,-0.375,0.0,-4.747050773223536,1.1596920191408618e-08,2.4193574882076597e-07,0.375,4.747050773223536
instantiate|compute|apply-formula|compute,4,7,14,0.07446808510638298,0.4375,-0.363031914893617,0.17021276556838905,-2.2131136901635537,1.2392882848853098e-05,0.00014032304616542126,0.363031914893617,2.2131136901635537
instantiate|rewrite|apply-formula|conclude,4,7,14,0.07446808510638298,0.4375,-0.363031914893617,0.17021276556838905,-2.2131136901635537,1.2392882848853098e-05,0.00014032304616542126,0.363031914893617,2.2131136901635537
compute|compute|compute,3,40,25,0.425531914893617,0.78125,-0.355718085106383,0.5446808503666383,-1.5206741591788207,0.0005095571941114072,0.0028025645676127394,0.355718085106383,1.5206741591788207
instantiate|rewrite|compute|apply-formula,4,5,13,0.05319148936170213,0.40625,-0.35305851063829785,0.13093289656804732,-2.421765752917067,7.359013763115436e-06,9.086129238132322e-05,0.35305851063829785,2.421765752917067
