motif,length,success_count,failure_count,success_support,failure_support,support_difference,lift,log_odds_ratio,p_value,q_value,abs_support_difference,abs_log_odds_ratio
rewrite|compute|apply-formula|conclude,4,10,12,0.10638297872340426,0.375,-0.26861702127659576,0.2836879425059102,-1.5906800353635435,0.0019761753918103374,0.012737998007452175,0.26861702127659576,1.5906800353635435
analyze|rewrite|compute,3,37,21,0.39361702127659576,0.65625,-0.26263297872340424,0.5997973648408357,-1.0531499145913523,0.013506609148603339,0.054742696170475655,0.26263297872340424,1.0531499145913523
analyze|rewrite|compute|apply-formula,4,14,13,0.14893617021276595,0.40625,-0.25731382978723405,0.3666121103905325,-1.3463837548726716,0.0049453634437533174,0.027275973633072423,0.25731382978723405,1.3463837548726716
rewrite|compute|apply-formula,3,14,13,0.14893617021276595,0.40625,-0.25731382978723405,0.3666121103905325,-1.3463837548726716,0.0049453634437533174,0.027275973633072423,0.25731382978723405,1.3463837548726716
compute|apply-formula|compute|conclude,4,14,13,0.14893617021276595,0.40625,-0.25731382978723405,0.3666121103905325,-1.3463837548726716,0.0049453634437533174,0.027275973633072423,0.25731382978723405,1.3463837548726716
rewrite|compute|apply-formula|compute,4,14,13,0.14893617021276595,0.40625,-0.25731382978723405,0.3666121103905325,-1.3463837548726716,0.0049453634437533174,0.027275973633072423,0.25731382978723405,1.3463837548726716
analyze|rewrite|compute|conclude,4,23,16,0.24468085106382978,0.5,-0.25531914893617025,0.4893617011489362,-1.1126970285498488,0.013772883069432479,0.055402198813130646,0.25531914893617025,1.1126970285498488
analyze|compute|compute|conclude,4,9,11,0.09574468085106383,0.34375,-0.24800531914893617,0.27852997984737116,-1.5715186775718066,0.0035440554047849486,0.021546245926817583,0.24800531914893617,1.5715186775718066
instantiate|rewrite|apply-formula|conclude,4,4,9,0.0425531914893617,0.28125,-0.2386968085106383,0.15130023586866298,-2.0955638313859883,0.0005550499631085372,0.004568488157893345,0.2386968085106383,2.0955638313859883
instantiate|rewrite|apply-formula|compute,4,5,9,0.05319148936170213,0.28125,-0.22805851063829788,0.1891252948358287,-1.8837819104987663,0.001273258627628893,0.009082578210419438,0.22805851063829788,1.8837819104987663
apply-formula|conclude,2,20,14,0.2127659574468085,0.4375,-0.2247340425531915,0.48632218733825444,-1.0467521565834008,0.020336457312040573,0.07452057987631305,0.2247340425531915,1.0467521565834008
compute|compute|compute|conclude,4,38,20,0.40425531914893614,0.625,-0.22074468085106386,0.6468085096034042,-0.8782786386947637,0.04003188425365211,0.12032055098710044,0.22074468085106386,0.8782786386947637
compute|compute,2,57,26,0.6063829787234043,0.8125,-0.2061170212765957,0.7463175113564146,-0.9778985412636454,0.05081966739898035,0.14776370683942655,0.2061170212765957,0.9778985412636454
rewrite|compute|simplify,3,2,7,0.02127659574468085,0.21875,-0.19747340425531915,0.09726443724533218,-2.3871424810221087,0.0009552110106906044,0.007197716770696808,0.19747340425531915,2.3871424810221087
instantiate|compute|compute|simplify,4,2,7,0.02127659574468085,0.21875,-0.19747340425531915,0.09726443724533218,-2.3871424810221087,0.0009552110106906044,0.007197716770696808,0.19747340425531915,2.3871424810221087
compute|rewrite|compute|simplify,4,2,7,0.02127659574468085,0.21875,-0.19747340425531915,0.09726443724533218,-2.3871424810221087,0.0009552110106906044,0.007197716770696808,0.19747340425531915,2.3871424810221087
instantiate|rewrite|compute|simplify,4,2,7,0.02127659574468085,0.21875,-0.19747340425531915,0.09726443724533218,-2.3871424810221087,0.0009552110106906044,0.007197716770696808,0.19747340425531915,2.3871424810221087
rewrite|compute|compute|simplify,4,2,6,0.02127659574468085,0.1875,-0.16622340425531915,0.11347517669976359,-2.205575356553639,0.0034141435307257747,0.020995020562509074,0.16622340425531915,2.205575356553639
analyze|rewrite|apply-formula|conclude,4,11,9,0.11702127659574468,0.28125,-0.16422872340425532,0.4160756486388232,-1.0767909739439874,0.04672244215291904,0.1373434425923719,0.16422872340425532,1.0767909739439874
apply-formula|compute|conclude,3,24,13,0.2553191489361702,0.40625,-0.1509308510638298,0.6284779035266271,-0.6892148121422242,0.11957154748517367,0.262175319281016,0.1509308510638298,0.6892148121422242
rewrite|compute|conclude,3,33,16,0.35106382978723405,0.5,-0.14893617021276595,0.7021276581702128,-0.6074917359814515,0.1473467707574163,0.3191519123693025,0.14893617021276595,0.6074917359814515
analyze|compute|compute|simplify,4,1,5,0.010638297872340425,0.15625,-0.1456117021276596,0.06808510594723405,-2.5230584157523763,0.004027391798101696,0.024209602381847276,0.1456117021276596,2.5230584157523763
apply-formula|compute,2,37,17,0.39361702127659576,0.53125,-0.13763297872340424,0.740926156302437,-0.5488048718312071,0.21583780517905027,0.3654216005404807,0.13763297872340424,0.5488048718312071
analyze|rewrite|compute|simplify,4,2,5,0.02127659574468085,0.15625,-0.13497340425531915,0.1361702118944681,-2.001480000210124,0.011473977901952164,0.0475290045023478,0.13497340425531915,2.001480000210124
rewrite|apply-formula|conclude,3,14,9,0.14893617021276595,0.28125,-0.13231382978723405,0.5295508255403204,-0.8083999124543707,0.11393542381274133,0.25084548041076793,0.13231382978723405,0.8083999124543707
rewrite|apply-formula|compute|conclude,4,16,9,0.1702127659574468,0.28125,-0.1110372340425532,0.6052009434746519,-0.6540296213382095,0.2021603075953415,0.3433516335349451,0.1110372340425532,0.6540296213382095
rewrite|compute|simplify|conclude,4,2,4,0.02127659574468085,0.125,-0.10372340425531915,0.1702127645957447,-1.7650912221458934,0.035941332243175146,0.11504035505512093,0.10372340425531915,1.7650912221458934
analyze|rewrite|apply-formula,3,23,11,0.24468085106382978,0.34375,-0.09906914893617022,0.7117988373877263,-0.48699112878543604,0.356320210537743,0.4485442650298647,0.09906914893617022,0.48699112878543604
rewrite|apply-formula|compute,3,19,9,0.20212765957446807,0.28125,-0.07912234042553193,0.7186761203761491,-0.44800956814165976,0.46018538749119214,0.5570117246782529,0.07912234042553193,0.44800956814165976
analyze|rewrite|apply-formula|compute,4,19,9,0.20212765957446807,0.28125,-0.07912234042553193,0.7186761203761491,-0.44800956814165976,0.46018538749119214,0.5570117246782529,0.07912234042553193,0.44800956814165976
analyze|instantiate|apply-formula|apply-formula,4,2,3,0.02127659574468085,0.09375,-0.07247340425531915,0.22695035218912532,-1.4792906177938183,0.10343748214999714,0.24486306615154188,0.07247340425531915,1.4792906177938183
instantiate|apply-formula|apply-formula,3,2,3,0.02127659574468085,0.09375,-0.07247340425531915,0.22695035218912532,-1.4792906177938183,0.10343748214999714,0.24486306615154188,0.07247340425531915,1.4792906177938183
rewrite|apply-formula,2,26,11,0.2765957446808511,0.34375,-0.06715425531914893,0.8046421640035167,-0.32398311251159023,0.5045702891029539,0.6079844699776583,0.06715425531914893,0.32398311251159023
analyze|instantiate|rewrite|simplify,4,3,3,0.031914893617021274,0.09375,-0.061835106382978726,0.34042552828368794,-1.1319487089357014,0.17093363205681913,0.34222033274963126,0.061835106382978726,1.1319487089357014
apply-formula|simplify|rewrite,3,3,3,0.031914893617021274,0.09375,-0.061835106382978726,0.34042552828368794,-1.1319487089357014,0.17093363205681913,0.34222033274963126,0.061835106382978726,1.1319487089357014
analyze|apply-formula|simplify|rewrite,4,3,3,0.031914893617021274,0.09375,-0.061835106382978726,0.34042552828368794,-1.1319487089357014,0.17093363205681913,0.34222033274963126,0.061835106382978726,1.1319487089357014
apply-formula|derive-intermediate|rewrite|conclude,4,3,3,0.031914893617021274,0.09375,-0.061835106382978726,0.34042552828368794,-1.1319487089357014,0.17093363205681913,0.34222033274963126,0.061835106382978726,1.1319487089357014
instantiate|rewrite|simplify,3,4,3,0.0425531914893617,0.09375,-0.0511968085106383,0.45390070437825064,-0.8696451590792004,0.3689436577985885,0.46334473455926023,0.0511968085106383,0.8696451590792004
apply-formula|derive-intermediate,2,10,5,0.10638297872340426,0.15625,-0.049867021276595744,0.6808510594723405,-0.4759383647655502,0.5285250845290199,0.6354177982539903,0.049867021276595744,0.4759383647655502
check-constraint|conclude,2,5,3,0.05319148936170213,0.09375,-0.04055851063829787,0.5673758804728133,-0.6578632381919784,0.41763630248990763,0.5184116515825999,0.04055851063829787,0.6578632381919784
analyze|instantiate|apply-formula|derive-intermediate,4,5,3,0.05319148936170213,0.09375,-0.04055851063829787,0.5673758804728133,-0.6578632381919784,0.41763630248990763,0.5184116515825999,0.04055851063829787,0.6578632381919784
instantiate|apply-formula|derive-intermediate,3,5,3,0.05319148936170213,0.09375,-0.04055851063829787,0.5673758804728133,-0.6578632381919784,0.41763630248990763,0.5184116515825999,0.04055851063829787,0.6578632381919784
compute|compute|conclude,3,55,20,0.5851063829787234,0.625,-0.039893617021276584,0.9361702112680852,-0.15461389299079434,0.8352240656014183,0.9063790569913971,0.039893617021276584,0.15461389299079434
instantiate|apply-formula|simplify,3,3,2,0.031914893617021274,0.0625,-0.030585106382978726,0.5106382897021278,-0.7621400520468966,0.6004300502021414,0.70445192293453,0.030585106382978726,0.7621400520468966
