motif,length,success_count,failure_count,success_support,failure_support,support_difference,lift,log_odds_ratio,p_value,q_value,abs_support_difference,abs_log_odds_ratio
substitute|substitute|compute|compute,4,4,15,0.0032441200324412004,0.010344827586206896,-0.007100707553765696,0.3135982394881529,-1.0818569892440555,0.0360573876713852,0.11055638525383282,0.007100707553765696,1.0818569892440555
check-constraint|compute|instantiate,3,18,33,0.014598540145985401,0.022758620689655173,-0.008160080543669773,0.6414509782295428,-0.4400354649010126,0.15548755093396366,0.31766593053934034,0.008160080543669773,0.4400354649010126
simplify|derive-intermediate|compute|compare,4,4,2,0.0032441200324412004,0.001379310344827586,0.0018648096876136143,2.351985318330515,0.7517076204552768,0.4228352200325203,0.6124594695827145,0.0018648096876136143,0.7517076204552768
derive-intermediate|rewrite|simplify|rewrite,4,4,19,0.0032441200324412004,0.01310344827586207,-0.009859328243420869,0.2475775625290671,-1.3142218059115045,0.005670755541471072,0.0313911183196992,0.009859328243420869,1.3142218059115045
instantiate|instantiate|rewrite|apply-formula,4,18,16,0.014598540145985401,0.011034482758620689,0.003564057387364712,1.3229925808337244,0.28007119284298565,0.4892990007232608,0.6739913257808973,0.003564057387364712,0.28007119284298565
apply-area-ratio|derive-intermediate|conclude,3,1,6,0.0008110300081103001,0.004137931034482759,-0.0033269010263724586,0.19599887126026194,-1.3076184548039824,0.13309952612208426,0.27847007187311085,0.0033269010263724586,1.3076184548039824
derive-intermediate|instantiate|check-constraint|derive-intermediate,4,2,7,0.0016220600162206002,0.004827586206896552,-0.003205526190675952,0.3359980766175227,-0.9397745071257125,0.19180858653825117,0.3633239533506914,0.003205526190675952,0.9397745071257125
rewrite|check-constraint|compute|check-constraint,4,11,4,0.008921330089213302,0.002758620689655172,0.006162709399558129,3.233980985021715,1.1065185416600931,0.038552623202067454,0.11755930323629118,0.006162709399558129,1.1065185416600931
apply-formula|apply-formula|rearrange|divide,4,10,2,0.008110300081103,0.001379310344827586,0.006730989736275414,5.879963295826286,1.6038974596160014,0.016169977099342134,0.0664914429290418,0.006730989736275414,1.6038974596160014
simplify|isolate|conclude,3,26,2,0.021086780210867802,0.001379310344827586,0.019707469866040217,15.287904569148346,2.5428304328006988,2.015050507714907e-07,9.013301483222532e-06,0.019707469866040217,2.5428304328006988
analyze|simplify|instantiate|derive_intermediate,4,4,1,0.0032441200324412004,0.000689655172413793,0.002554464860027407,4.703967226287263,1.2632233753735724,0.18675610169904802,0.35990392271219973,0.002554464860027407,1.2632233753735724
backtrack|rewrite|compute|rewrite,4,0,11,0.0,0.007586206896551724,-0.007586206896551724,0.0,-2.9810540418463303,0.001317287530624994,0.010779286375602524,0.007586206896551724,2.9810540418463303
simplify|analyze|apply_formula|compute,4,16,12,0.012976480129764802,0.008275862068965517,0.004700618060799284,1.5679911595476486,0.4444330646331373,0.2564521202758242,0.4445729514585231,0.004700618060799284,0.4444330646331373
check_constraint|apply_formula|compute|conclude,4,3,19,0.0024330900243309003,0.01310344827586207,-0.010670358251531169,0.18568317189680034,-1.566349242367274,0.0020424270923821227,0.014875499100590424,0.010670358251531169,1.566349242367274
define|apply-formula|derive-intermediate|simplify,4,0,17,0.0,0.011724137931034483,-0.011724137931034483,0.0,-3.405084712135401,2.9120861558756228e-05,0.0005147399048841905,0.011724137931034483,3.405084712135401
check-constraint|instantiate|check-constraint|analyze,4,3,6,0.0024330900243309003,0.004137931034482759,-0.0017048410101518584,0.5879966137807858,-0.458696558331044,0.5198773949456718,0.703976831039762,0.0017048410101518584,0.458696558331044
simplify|compute|guess|compute,4,4,6,0.0032441200324412004,0.004137931034482759,-0.0008938110020415583,0.7839954850410478,-0.20656912187527468,0.7614292828523561,0.8847104670790998,0.0008938110020415583,0.20656912187527468
analyze|transform|derive-intermediate|instantiate,4,5,0,0.0040551500405515,0.0,0.0040551500405515,4055150.0405515,2.5640096843985956,0.020408217019104852,0.0742607133017964,0.0040551500405515,2.5640096843985956
rewrite|guess|instantiate,3,1,5,0.0008110300081103001,0.0034482758620689655,-0.0026372458539586654,0.23519863414438313,-1.1398723285907053,0.22741465931147953,0.4064189781194748,0.0026372458539586654,1.1398723285907053
simplify|instantiate|check-constraint|instantiate,4,4,2,0.0032441200324412004,0.001379310344827586,0.0018648096876136143,2.351985318330515,0.7517076204552768,0.4228352200325203,0.6124594695827145,0.0018648096876136143,0.7517076204552768
apply-formula|rewrite|analyze|rewrite,4,4,3,0.0032441200324412004,0.0020689655172413794,0.001175154515199821,1.5679905911511278,0.4145447760718092,0.7098446045335629,0.8534700340247532,0.001175154515199821,0.4145447760718092
determine-ratio|apply-area-ratio|compute|derive-intermediate,4,1,8,0.0008110300081103001,0.005517241379310344,-0.004706211371200045,0.14699916232639373,-1.5772679629226969,0.044297510338047845,0.12997736053840614,0.004706211371200045,1.5772679629226969
substitute|simplify|check_constraint,3,4,8,0.0032441200324412004,0.005517241379310344,-0.002273121346869144,0.5879966493055749,-0.4762186299939893,0.5636210907722887,0.7452978130925197,0.002273121346869144,0.4762186299939893
derive-intermediate|compare|rewrite,3,7,10,0.0056772100567721,0.006896551724137931,-0.0012193416673658307,0.8231953388686304,-0.17564654579517378,0.8091801241435046,0.9185234359004727,0.0012193416673658307,0.17564654579517378
state_relationship|apply_formula|state_relationship,3,2,5,0.0016220600162206002,0.0034482758620689655,-0.0018262158458483653,0.47039726828876627,-0.6282350164684619,0.4632024922849677,0.6498850095992119,0.0018262158458483653,0.6282350164684619
derive_intermediate|instantiate|apply_formula|compute,4,8,12,0.006488240064882401,0.008275862068965517,-0.0017876220040831167,0.7839955797738243,-0.2254105007885493,0.6573928137616427,0.8359233332983824,0.0017876220040831167,0.2254105007885493
simplify|conclude|conclude,3,8,3,0.006488240064882401,0.0020689655172413794,0.004419274547641022,3.1359811823022556,1.053792201479886,0.12600037151533225,0.2728929111240521,0.004419274547641022,1.053792201479886
derive_intermediate|instantiate|simplify,3,23,9,0.0186536901865369,0.006206896551724138,0.012446793634812763,3.0053162680855463,1.0803593632439619,0.0037726406119266464,0.024359213362072273,0.012446793634812763,1.0803593632439619
apply_algorithm|rewrite|rewrite|compute,4,0,9,0.0,0.006206896551724138,-0.006206896551724138,0.0,-2.788610398057395,0.00478818823186283,0.027242734762144713,0.006206896551724138,2.788610398057395
apply-formula|derive-intermediate|apply-formula|instantiate,4,2,19,0.0016220600162206002,0.01310344827586207,-0.01148138825964147,0.12378878126453355,-1.9036338267179689,0.0005908882286599328,0.005999887699918486,0.01148138825964147,1.9036338267179689
simplify|solve_for,2,3,5,0.0024330900243309003,0.0034482758620689655,-0.0010151858377380652,0.7055959024331494,-0.2909504321177671,0.7332652194142619,0.8696037909012615,0.0010151858377380652,0.2909504321177671
analyze|expand|simplify|instantiate,4,2,3,0.0016220600162206002,0.0020689655172413794,-0.00044690550102077916,0.7839952955755639,-0.17486724473465515,1.0,1.0,0.00044690550102077916,0.17486724473465515
instantiate|analyze|compute,3,94,87,0.07623682076236821,0.06,0.01623682076236821,1.270613658195909,0.2564263947360325,0.10476307588809791,0.23593106980075224,0.01623682076236821,0.2564263947360325
instantiate|count_favorable|apply_formula|instantiate,4,0,6,0.0,0.004137931034482759,-0.004137931034482759,0.0,-2.407041773524658,0.034156133003077405,0.10540061362151947,0.004137931034482759,2.407041773524658
instantiate|analyze|apply_formula,3,23,17,0.0186536901865369,0.011724137931034483,0.006929552255502418,1.591049909615067,0.46388504916595624,0.15226510434575072,0.3148275663724343,0.006929552255502418,0.46388504916595624
simplify|case_split,2,7,5,0.0056772100567721,0.0034482758620689655,0.002228934194703135,1.6463904390106818,0.4744456260616962,0.4028766840216401,0.596415007046206,0.002228934194703135,0.4744456260616962
rewrite|compute|instantiate|check_constraint,4,4,1,0.0032441200324412004,0.000689655172413793,0.002554464860027407,4.703967226287263,1.2632233753735724,0.18675610169904802,0.35990392271219973,0.002554464860027407,1.2632233753735724
compare|case-split|instantiate,3,0,8,0.0,0.005517241379310344,-0.005517241379310344,0.0,-2.676691281643373,0.009178112910327833,0.042446064789285094,0.005517241379310344,2.676691281643373
apply-formula|check-constraint|derive-intermediate,3,37,28,0.030008110300081103,0.019310344827586208,0.010697765472494895,1.5539913457796481,0.4474521043538183,0.07831980675439203,0.1890192282720936,0.010697765472494895,0.4474521043538183
instantiate|rewrite|compare|compare,4,2,3,0.0016220600162206002,0.0020689655172413794,-0.00044690550102077916,0.7839952955755639,-0.17486724473465515,1.0,1.0,0.00044690550102077916,0.17486724473465515
solve_for|substitute|combine_like_terms|combine_like_terms,4,4,12,0.0032441200324412004,0.008275862068965517,-0.005031742036524317,0.39199778988691214,-0.864657926196626,0.12986200266547093,0.27847007187311085,0.005031742036524317,0.864657926196626
derive-intermediate|compute|simplify|compare,4,11,1,0.008921330089213302,0.000689655172413793,0.00823167491679951,12.935909872289972,2.2072026542737233,0.0019214591168732298,0.014385687560749729,0.00823167491679951,2.2072026542737233
rewrite|compare|compare|compute,4,4,2,0.0032441200324412004,0.001379310344827586,0.0018648096876136143,2.351985318330515,0.7517076204552768,0.4228352200325203,0.6124594695827145,0.0018648096876136143,0.7517076204552768
instantiate|analyze|guess|compute,4,1,7,0.0008110300081103001,0.004827586206896552,-0.004016556198786252,0.16799903830876134,-1.4514118192479557,0.07707774949364857,0.18628817462896466,0.004016556198786252,1.4514118192479557
instantiate|instantiate|analyze,3,57,51,0.046228710462287104,0.03517241379310345,0.011056296669183653,1.3143456522453942,0.2837742409217052,0.16753558420805398,0.3344220852228783,0.011056296669183653,0.2837742409217052
compute|compare|instantiate|compute,4,2,14,0.0016220600162206002,0.009655172413793104,-0.008033112397572505,0.16799905570865997,-1.603881256693622,0.009504492749554616,0.042713859145711276,0.008033112397572505,1.603881256693622
case-split|rewrite|compute|case-split,4,3,3,0.0024330900243309003,0.0020689655172413794,0.00036412450708952094,1.1759929433633458,0.1624173396160398,1.0,1.0,0.00036412450708952094,0.1624173396160398
