motif,length,success_count,failure_count,success_support,failure_support,support_difference,lift,log_odds_ratio,p_value,q_value,abs_support_difference,abs_log_odds_ratio
apply-formula|instantiate,2,279,254,0.22627737226277372,0.17517241379310344,0.05110495846967028,1.291740897275581,0.31966972078720235,0.0011306884330081726,0.00989245710162056,0.05110495846967028,0.31966972078720235
instantiate|compute|rewrite|compute,4,96,39,0.07785888077858881,0.02689655172413793,0.050962329054450875,2.894753152091326,1.1090624333063026,1.537338933196035e-09,3.960355907350008e-07,0.050962329054450875,1.1090624333063026
compute|instantiate|compute|apply-formula,4,93,37,0.07542579075425791,0.025517241379310347,0.04990854937494757,2.955875467774447,1.1282226387274785,2.1346333615064607e-09,5.302657980699352e-07,0.04990854937494757,1.1282226387274785
apply-formula|compute|check-constraint,3,115,63,0.09326845093268452,0.043448275862068966,0.04982017507061555,2.1466547736467163,0.8137456887536075,3.185600974186685e-07,1.3635352354434146e-05,0.04982017507061555,0.8137456887536075
instantiate|instantiate|compute|apply-formula,4,86,29,0.06974858069748581,0.02,0.049748580697485806,3.4874288605028476,1.2898811397484138,1.7818289890861396e-10,8.852508238277603e-08,0.049748580697485806,1.2898811397484138
analyze|compute|instantiate|compute,4,147,101,0.1192214111922141,0.0696551724137931,0.04956623877842101,1.7115944925435491,0.5905420100596076,1.2524919287488776e-05,0.00026200624392219,0.04956623877842101,0.5905420100596076
instantiate|simplify|compute,3,199,163,0.16139497161394972,0.11241379310344828,0.04898117851050145,1.4357221273523313,0.41778538134490345,0.0002258647631894899,0.0027585642851000822,0.04898117851050145,0.41778538134490345
analyze|compute|apply-formula|compute,4,110,60,0.08921330089213302,0.041379310344827586,0.04783399054730543,2.15598805279017,0.8155867379696474,4.33449390880005e-07,1.679586205162047e-05,0.04783399054730543,0.8155867379696474
solve|conclude,2,58,0,0.047039740470397405,0.0,0.047039740470397405,47039740.470397405,4.9723886703790905,1.2412635259451513e-20,1.7267216909423e-16,0.047039740470397405,4.9723886703790905
simplify|compute,2,347,340,0.28142741281427414,0.23448275862068965,0.046944654193584484,1.2002051377658824,0.2456340572354994,0.005921202672597414,0.03259590438405327,0.046944654193584484,0.2456340572354994
compute|instantiate|compute|rewrite,4,74,19,0.06001622060016221,0.01310344827586207,0.046912772324300134,4.580184906787741,1.5511186276583961,1.964064854070077e-11,1.4380055886825704e-08,0.046912772324300134,1.5511186276583961
analyze|rewrite|simplify,3,108,59,0.08759124087591241,0.04068965517241379,0.04690158570349862,2.152666036418767,0.8129287810480889,7.70640121121058e-07,2.551435901703991e-05,0.04690158570349862,0.8129287810480889
analyze|apply-formula|compute,3,243,218,0.19708029197080293,0.1503448275862069,0.046735464384596026,1.3108551442978178,0.32692096776523905,0.001451437133523221,0.011773144002589813,0.046735464384596026,0.32692096776523905
analyze|compute|compute|conclude,4,146,104,0.11841038118410381,0.07172413793103448,0.04668624325306933,1.6509139454146664,0.5514655063410706,4.4562502493275476e-05,0.0007284476758918391,0.04668624325306933,0.5514655063410706
apply-formula|compute|apply-formula,3,123,77,0.09975669099756691,0.05310344827586207,0.046653242721704846,1.8785350548389117,0.678515081909577,5.8979815494762375e-06,0.00014573147661592174,0.046653242721704846,0.678515081909577
instantiate|instantiate|compute|compute,4,173,136,0.14030819140308193,0.09379310344827586,0.046515087954806064,1.49593290709828,0.45456885492709814,0.00020641019752682283,0.002541037396279321,0.046515087954806064,0.45456885492709814
compute|rewrite,2,181,146,0.1467964314679643,0.1006896551724138,0.04610677629555052,1.457909750099857,0.4288817642680301,0.00029836984424013233,0.0035144986479462162,0.04610677629555052,0.4288817642680301
analyze|instantiate|simplify|compute,4,132,89,0.1070559610705596,0.06137931034482759,0.045676650725732015,1.7441701238569072,0.6042581660168839,2.154501774977056e-05,0.0003974970051950375,0.045676650725732015,0.6042581660168839
instantiate|compute|simplify,3,135,93,0.10948905109489052,0.06413793103448276,0.04535112006040776,1.7070873291646733,0.5827093640085399,2.8998608286031702e-05,0.0005147399048841905,0.04535112006040776,0.5827093640085399
instantiate|instantiate|simplify,3,122,78,0.0989456609894566,0.05379310344827586,0.04515255754118074,1.8393744329181942,0.6559358451758533,1.1896485982860524e-05,0.0002496108846268066,0.04515255754118074,0.6559358451758533
apply-formula|compute|compute,3,275,258,0.22303325223033252,0.17793103448275863,0.04510221774757389,1.253481449288504,0.28212959492128253,0.00359452912285015,0.023508930243520656,0.04510221774757389,0.28212959492128253
check-constraint|conclude,2,155,118,0.12570965125709652,0.08137931034482758,0.04433034091226894,1.5447372210417034,0.4832184612548915,0.00019312527495381792,0.002409320622888701,0.04433034091226894,0.4832184612548915
compute|solve,2,54,0,0.043795620437956206,0.0,0.043795620437956206,43795620.43795621,4.898165586942873,3.077456021908705e-19,2.1405245360386e-15,0.043795620437956206,4.898165586942873
apply-formula|compute|instantiate,3,114,72,0.09245742092457421,0.0496551724137931,0.042802248510781106,1.8619896894548271,0.6651020555587073,1.717519660098516e-05,0.0003385352474891121,0.042802248510781106,0.6651020555587073
